Lidar_0,Lidar_1,Lidar_2,Lidar_3,Lidar_4,Lidar_5,Lidar_6,Lidar_7,Lidar_8,Lidar_9,Lidar_10,Lidar_11,Lidar_12,Lidar_13,Lidar_14,Lidar_15,Lidar_16,Lidar_17,Lidar_18,Lidar_19,Lidar_20,Lidar_21,Lidar_22,Lidar_23,Lidar_24,Lidar_25,Lidar_26,Lidar_27,Lidar_28,Lidar_29,Lidar_30,Lidar_31,Lidar_32,Lidar_33,Lidar_34,Lidar_35,Lidar_36,Lidar_37,Lidar_38,Lidar_39,HIZ,IVME,AKSIYON
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,38.2,31.6,27.0,23.7,21.1,19.1,17.5,16.2,15.1,14.1,13.4,12.7,12.1,12.8,13.8,15.1,16.7,18.8,21.5,25.2,30.6,39.0,53.9,250.0,250.0,250.0,92.2,-10,SOLA_KAÇIN
13.9,15.3,17.0,19.2,22.1,26.1,26.5,26.2,26.0,25.8,25.8,25.8,25.9,26.1,26.3,26.6,27.1,27.6,28.2,28.9,29.8,30.8,31.9,33.3,34.9,36.7,38.9,41.5,44.5,48.3,47.8,46.5,45.4,44.4,43.6,43.0,42.5,42.1,41.9,41.7,90.5,-10,SAĞA_KAÇIN
14.5,14.3,14.1,14.0,13.9,13.8,13.8,13.9,13.9,14.1,14.2,14.4,14.7,15.0,15.4,15.8,16.3,16.9,17.6,18.4,19.3,20.4,21.7,23.3,25.1,26.6,25.8,25.2,24.6,24.1,23.8,23.5,23.2,23.1,23.0,23.0,23.0,23.1,23.3,23.5,88.8,-10,SAĞA_KAÇIN
4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.6,4.7,4.2,3.7,3.4,3.1,2.9,2.7,2.6,2.4,2.3,2.2,2.1,2.1,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,87.2,-10,SOLA_KAÇIN
19.5,19.5,19.7,19.9,20.1,20.4,20.8,21.3,21.9,22.5,23.3,24.2,25.2,26.5,27.9,29.6,31.5,33.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.5,-10,SAĞA_KAÇIN
15.3,15.5,15.9,16.2,16.7,17.2,17.8,18.5,19.3,20.3,21.4,22.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.8,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.9,244.4,241.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,94.1,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,233.4,229.5,227.4,237.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.0,206.6,202.9,211.3,208.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,184.6,180.4,176.9,193.3,193.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,163.9,159.1,154.9,151.4,163.8,178.2,177.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SAĞA_KAÇIN
250.0,250.0,250.0,250.0,250.0,142.7,137.4,132.8,128.9,127.9,145.1,163.5,160.9,184.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,123.0,117.0,111.8,107.3,103.5,112.6,124.7,140.1,147.3,144.7,170.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,245.7,239.4,100.0,50,SÜRDÜR
102.9,96.0,90.2,85.3,86.3,92.0,98.9,107.1,117.3,135.6,132.3,129.6,148.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,237.0,100.0,50,SÜRDÜR
70.4,73.1,76.3,80.0,84.3,89.5,95.5,102.8,123.2,119.4,116.2,116.8,134.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
70.2,72.8,75.8,79.2,193.0,186.0,114.2,109.6,105.6,102.1,99.9,111.9,127.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,194.7,182.2,103.6,98.2,93.6,89.7,86.3,89.2,98.1,109.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,183.3,91.8,85.8,80.8,76.5,72.8,75.6,81.3,88.3,97.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,244.3,245.9,248.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
75.9,69.6,64.5,60.2,63.2,66.6,70.6,75.3,81.0,87.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,227.4,228.8,230.9,233.8,250.0,250.0,250.0,237.7,244.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
53.8,55.6,57.7,60.2,63.1,66.5,70.5,75.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,210.8,212.0,214.0,216.5,219.8,250.0,250.0,225.8,225.2,232.6,241.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
53.8,55.6,57.7,60.2,63.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,239.4,193.0,194.1,195.8,198.2,201.2,250.0,250.0,226.6,205.8,212.5,220.4,229.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,222.7,187.8,177.2,178.8,180.9,183.6,187.0,250.0,227.1,205.0,192.6,199.7,207.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,235.6,239.1,243.5,248.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,33.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,249.8,250.0,250.0,250.0,250.0,250.0,250.0,218.9,222.1,226.2,231.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,41.7,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.2,244.3,242.2,250.0,250.0,250.0,250.0,250.0,250.0,200.9,203.9,207.6,212.0,217.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,49.8,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,241.2,237.7,234.9,232.9,250.0,250.0,250.0,250.0,250.0,250.0,200.6,183.7,187.1,191.1,195.8,201.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.3,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,230.2,226.8,224.2,222.2,250.0,250.0,250.0,250.0,250.0,250.0,200.6,164.9,165.2,168.7,172.9,177.9,183.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,66.7,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,217.9,214.7,212.2,210.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,164.9,142.0,145.1,148.7,152.9,157.9,163.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.9,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,205.4,202.2,199.6,197.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,148.8,128.8,121.8,125.1,129.0,133.5,138.8,144.9,250.0,250.0,250.0,250.0,250.0,250.0,82.3,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,193.6,190.0,187.1,184.8,183.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,146.1,126.9,112.4,101.1,101.1,104.7,108.9,113.9,119.6,126.3,249.4,248.8,250.0,250.0,90.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,180.1,176.4,173.2,170.7,168.7,171.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,111.5,100.7,92.0,85.0,79.1,81.4,85.6,90.5,96.4,92.7,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,248.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,163.0,159.8,157.1,155.0,153.4,159.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,97.6,90.4,91.1,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,237.1,236.1,242.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,148.1,145.4,143.2,141.4,140.1,139.2,246.8,246.7,247.3,248.6,250.0,250.0,250.0,250.0,250.0,89.4,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,244.1,219.5,224.9,231.2,238.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,136.2,133.7,131.6,129.9,128.6,127.7,127.2,225.1,225.5,226.6,228.3,250.0,250.0,250.0,250.0,91.7,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,210.3,208.3,213.2,219.1,225.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,121.0,119.0,117.4,116.2,115.4,114.8,114.7,114.8,203.8,205.2,207.3,210.0,250.0,250.0,250.0,95.1,50,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,217.8,192.8,196.4,200.8,206.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,104.4,103.2,102.3,101.7,101.4,101.4,101.7,102.3,182.7,184.9,187.6,191.0,250.0,250.0,98.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,181.9,181.9,185.0,188.8,193.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.8,88.8,88.2,87.8,87.6,87.8,88.1,88.7,89.6,90.8,163.9,167.1,171.0,250.0,99.8,-10,SÜRDÜR
250.0,250.0,207.8,169.2,171.0,173.4,176.4,180.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.0,73.4,73.1,73.0,73.1,73.4,74.0,74.7,75.7,77.0,78.5,80.3,148.0,152.5,99.8,-10,SÜRDÜR
160.1,161.2,162.8,165.0,167.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.2,58.0,58.0,58.2,58.6,59.1,59.9,60.8,61.9,63.3,64.9,66.8,69.0,130.7,100.0,50,SÜRDÜR
156.6,158.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,42.6,42.8,43.0,43.4,43.9,44.6,45.4,46.4,47.6,48.9,50.5,52.4,54.6,57.1,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,43.4,27.9,27.0,27.4,27.8,28.3,28.9,29.7,30.6,31.6,32.8,34.2,35.8,37.7,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,37.5,29.6,24.5,21.0,18.4,16.4,14.8,13.6,12.5,13.0,13.6,14.3,15.1,16.1,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,25.9,22.7,20.3,18.4,16.9,15.6,14.6,13.7,13.0,12.3,11.8,11.3,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.1,241.9,237.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,14.8,14.1,13.4,12.9,12.4,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,227.2,221.2,216.1,211.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,244.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,235.6,227.4,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,201.6,195.7,190.7,187.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,234.6,234.7,244.0,250.0,250.0,250.0,250.0,250.0,250.0,226.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,175.6,170.0,165.1,167.0,190.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,232.1,215.8,224.4,234.5,246.3,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,155.1,148.8,143.5,138.9,150.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,230.6,212.6,204.2,213.4,224.3,237.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,140.7,133.0,126.4,120.8,115.9,124.6,136.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,229.8,211.9,197.2,192.0,201.8,213.3,226.9,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,124.2,114.9,107.1,100.6,95.1,100.7,107.3,115.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.5,196.8,184.6,178.7,189.0,201.1,215.5,250.0,250.0,100.0,50,SÜRDÜR
82.1,79.8,82.8,86.3,90.4,95.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,242.4,196.6,184.4,174.1,165.3,175.1,187.7,202.8,250.0,100.0,50,SÜRDÜR
77.2,79.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,225.5,184.3,174.0,165.2,157.7,159.9,172.8,188.6,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.4,173.9,165.2,157.7,151.3,145.8,155.2,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,199.6,165.2,157.7,151.3,145.8,141.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,157.7,151.3,145.7,141.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,145.7,141.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,246.8,242.4,250.0,244.2,242.1,240.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,33.3,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,234.3,229.3,225.3,250.0,237.7,235.6,234.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,41.7,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,215.0,210.5,219.9,250.0,229.9,227.9,226.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,50.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,199.2,194.4,190.3,219.9,223.3,220.7,218.8,217.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.2,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,181.7,176.6,172.3,187.1,219.9,212.7,210.2,208.4,207.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,66.4,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,162.2,157.1,152.8,163.3,187.1,250.0,201.0,198.6,196.9,198.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,145.6,139.8,134.9,131.1,145.2,163.3,250.0,250.0,187.5,185.3,183.7,198.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,82.8,50,SÜRDÜR
250.0,250.0,250.0,250.0,126.1,119.8,114.5,110.1,119.2,130.3,144.2,250.0,250.0,175.2,172.6,170.5,169.0,190.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.2,-10,SAĞA_KAÇIN
94.6,100.1,106.6,114.5,123.9,135.5,250.0,250.0,163.0,160.0,157.6,155.8,154.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,88.5,-10,SÜRDÜR
95.1,100.1,106.1,113.1,121.4,250.0,244.1,250.0,150.0,146.8,144.2,142.1,140.4,166.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,243.4,247.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,94.9,50,SAĞA_KAÇIN
99.7,250.0,250.0,250.0,242.2,233.5,231.7,136.0,132.6,129.8,127.5,125.6,136.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,226.3,230.3,235.2,241.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,236.6,226.6,218.0,123.1,119.4,116.2,113.6,111.3,109.5,133.7,250.0,250.0,250.0,241.4,241.7,242.7,244.3,250.0,222.2,210.9,215.0,219.9,225.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,224.2,213.8,111.0,106.9,103.3,100.3,97.7,95.4,100.5,119.9,250.0,250.0,250.0,250.0,214.8,215.1,216.0,217.6,250.0,207.9,193.8,197.6,202.2,207.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,212.3,98.7,94.1,90.2,86.8,83.9,81.4,80.4,91.3,105.8,250.0,250.0,250.0,250.0,250.0,188.1,188.4,189.2,190.6,250.0,201.6,176.1,179.6,183.8,188.7,194.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,88.1,82.7,78.1,74.3,71.0,68.1,65.7,70.0,77.5,87.0,99.5,250.0,250.0,250.0,250.0,250.0,161.4,161.4,161.8,162.7,164.0,250.0,183.5,159.6,163.0,167.0,171.7,177.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
74.2,68.3,63.5,59.5,56.1,53.2,54.8,58.7,63.3,68.9,75.9,84.7,250.0,250.0,250.0,250.0,250.0,250.0,135.1,134.9,135.1,135.7,136.7,138.2,250.0,162.8,144.1,147.5,151.4,156.1,161.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
